temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
2010-05-23,Chhattisgarh,masoor,2010,43.03,25.06,1.13,0.31223,377.82,1.3656666666666666,364.7166666666667,0.36
2010-05-24,Chhattisgarh,masoor,2010,45.7,25.2,0.0,0.31223,377.82,1.3656666666666666,364.7033333333334,0.3593333333333333
2010-05-25,Chhattisgarh,masoor,2010,44.76,25.09,0.69,0.31223,377.82,1.3656666666666666,364.69000000000005,0.3586666666666667
2010-05-26,Chhattisgarh,masoor,2010,44.41,28.52,0.13,0.31223,377.82,1.3656666666666666,364.68,0.3583333333333333
2010-05-27,Chhattisgarh,masoor,2010,43.45,26.71,0.38,0.31223,377.82,1.3656666666666666,364.65,0.3553333333333333
2010-05-28,Chhattisgarh,masoor,2010,43.08,24.19,0.72,0.31223,377.82,1.3656666666666666,364.6433333333334,0.355
2010-05-29,Chhattisgarh,masoor,2010,43.37,25.26,0.8,0.31223,377.82,1.3656666666666666,364.65333333333336,0.3543333333333333
2010-05-30,Chhattisgarh,masoor,2010,43.74,26.79,0.0,0.31223,377.82,1.3656666666666666,364.62000000000006,0.3536666666666666
2010-05-31,Chhattisgarh,masoor,2010,43.44,27.1,0.02,0.31223,377.82,1.3656666666666666,364.59,0.351
2010-06-01,Chhattisgarh,masoor,2010,44.3,26.8,0.0,0.31223,377.82,1.3656666666666666,364.57666666666665,0.3503333333333333
2010-06-02,Chhattisgarh,masoor,2010,44.15,28.07,0.0,0.31223,377.82,1.3656666666666666,364.56666666666666,0.3496666666666666
2010-06-03,Chhattisgarh,masoor,2010,43.69,28.31,0.0,0.31223,377.82,1.3656666666666666,364.5366666666667,0.3466666666666667
2010-06-04,Chhattisgarh,masoor,2010,41.66,28.29,0.31,0.31223,377.82,1.3656666666666666,364.5266666666666,0.3463333333333333
2010-06-05,Chhattisgarh,masoor,2010,42.21,26.56,0.75,0.31223,377.82,1.3656666666666666,364.52,0.346
2010-06-06,Chhattisgarh,masoor,2010,42.49,26.64,0.04,0.31223,377.82,1.3656666666666666,364.4966666666666,0.3433333333333333
2010-06-07,Chhattisgarh,masoor,2010,42.56,27.87,1.09,0.31223,377.82,1.3656666666666666,364.49,0.3429999999999999
2010-06-08,Chhattisgarh,masoor,2010,42.48,26.96,0.91,0.31223,377.82,1.3656666666666666,364.48333333333335,0.3426666666666667
2010-06-09,Chhattisgarh,masoor,2010,41.1,26.08,2.7,0.31223,377.82,1.3656666666666666,364.45666666666665,0.3393333333333333
2010-06-10,Chhattisgarh,masoor,2010,41.44,25.86,0.26,0.31223,377.82,1.3656666666666666,364.4433333333333,0.3389999999999999
2010-06-11,Chhattisgarh,masoor,2010,41.69,26.5,1.21,0.31223,377.82,1.3656666666666666,364.4166666666667,0.336
2010-06-12,Chhattisgarh,masoor,2010,42.14,25.7,0.35,0.31223,377.82,1.3656666666666666,364.4066666666667,0.3356666666666666
